contract_type,job_type,location,salary,title,url
Permanent,full-time,Manchester,"£68,000 per annum",D365 BA - F&O / CE,/jobs/d365-ba-f-o-ce/52214385?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D54
Permanent,full-time,Manchester,"£68,000 per annum",D365 Business Analyst,/jobs/d365-business-analyst/52222835?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D54
Permanent,full-time,London,Salary negotiable,Planning Analyst,/jobs/planning-analyst/52100119?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D54
Permanent,full-time,Nottingham,"£35,000 - £45,000 per annum, negotiable",Streetwork Charges Analyst,/jobs/streetwork-charges-analyst/51450122?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D54
Permanent,full-time,City of London,"£55,000 - £65,000 per annum, negotiable",FP&A Analyst,/jobs/fp-a-analyst/52003836?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D54
Permanent,full-time,London,"£35,000 - £50,000 per annum",Middle Office Analyst,/jobs/middle-office-analyst/52184367?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D54
Contract,full-time,London,£250 - £275 per day,Mid-Weight Consumer Insights Analyst,/jobs/mid-weight-consumer-insights-analyst/52195369?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D54
Permanent,full-time,West London,"£60,000 - £75,000 per annum, inc benefits, pro-rata",Loyalty Economics Analyst,/jobs/loyalty-economics-analyst/52115438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D54
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Contract,full-time,London,Salary negotiable,Senior Test Analyst,/jobs/senior-test-analyst/52234158?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time or part-time,Nottingham,Salary negotiable,HR Analyst,/jobs/hr-analyst/52074131?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,City of London,"£40,000 - £50,000 per annum",Senior Operations Analyst,/jobs/senior-operations-analyst/52084503?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,South Yorkshire,"£45,000 - £50,000 per annum",Sustainability Analyst,/jobs/sustainability-analyst/52210262?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Rugby,"£35,000 per annum",Commercial Analyst,/jobs/commercial-analyst/52173029?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Coalville,"£45,000 - £60,000 per annum",Finance Analyst,/jobs/finance-analyst/52028922?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Leicestershire,"£40,000 - £45,000 per annum",Business Analyst - Automotive - up to 45K - Hybrid Leicester,/jobs/business-analyst-automotive-up-to-45k-hybrid-leicester/52168367?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Bath,Salary negotiable,Finance Systems Analyst,/jobs/finance-systems-analyst/52221585?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Manchester,"£45,000 - £55,000 per annum",Finance Analyst,/jobs/finance-analyst/52128024?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Burton-on-Trent,"£45,000 - £50,000 per annum",Senior Cost Analyst,/jobs/senior-cost-analyst/52091254?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,St. Albans,"£32,000 - £35,000 per annum",Reconciliations Analyst,/jobs/reconciliations-analyst/52060511?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Wirral,"£30,000 - £35,000 per annum",Graduate Finance Analyst,/jobs/graduate-finance-analyst/52140253?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,South West England,"£50,000 - £60,000 per annum",FP&A Analyst,/jobs/fp-a-analyst/52101250?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Diss,"£35,000 - £55,000 per annum",Finance Analyst,/jobs/finance-analyst/52060567?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Hemel Hempstead,"£23,000 - £30,000 per annum",Pension Analyst,/jobs/pension-analyst/52097388?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Hounslow,"£32,000 per annum",Trainee Finance Analyst,/jobs/trainee-finance-analyst/52021593?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Stoke-on-Trent,"£22,400 per annum",Graduate Forensic Analyst Digital Forensics},/jobs/graduate-forensic-analyst-digital-forensics/52095755?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,London,"£45,000 - £55,000 per annum",Senior Pricing Analyst,/jobs/senior-pricing-analyst/51885261?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Corsham,"£50,000 - £70,000 per annum",Senior Principal Operational Analyst Consultant ,/jobs/senior-principal-operational-analyst-consultant/52135943?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,"Hawthorn, Corsham","£45,000 - £70,000 per annum",Senior Operational Analyst Consultant ,/jobs/senior-operational-analyst-consultant/51623896?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Oxford,"£30,000 - £34,000 per annum",FP&A Analyst,/jobs/fp-a-analyst/52181913?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Manchester,"£65,000 - £70,000 per annum",Senior Commercial Analyst,/jobs/senior-commercial-analyst/52076926?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Walton-on-Thames,"£55,000 - £60,000 per annum, OTE",Commercial Finance Analyst - Global Hospitality Business (Multisite),/jobs/commercial-finance-analyst-global-hospitality-business-multisite/52231671?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,London,"£60,000 - £75,000 per annum",Business Analyst,/jobs/business-analyst/52132885?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
Permanent,full-time,Sidcup,"£21,000 per annum",Procurement Analyst,/jobs/procurement-analyst/52189748?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D55
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Cardiff,"£36,000 - £42,000 per annum",Change Analyst,/jobs/change-analyst/52057201?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Eastleigh,Competitive salary,SAP Analyst,/jobs/sap-analyst/52158409?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Hertfordshire,"£60,000 - £75,000 per annum",Senior FP&A Analyst,/jobs/senior-fp-a-analyst/52001636?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,City of London,Salary negotiable,Rewards Analyst,/jobs/rewards-analyst/51170402?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Cheshire,Salary negotiable,Performance & Impact Evaluation Analyst,/jobs/performance-impact-evaluation-analyst/52176833?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Cheshire,Salary negotiable,Performance & Impact Evaluation Analyst,/jobs/performance-impact-evaluation-analyst/52176825?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Manchester,"£32,000 - £42,000 per annum",Commercial Finance Analyst,/jobs/commercial-finance-analyst/51842648?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Manchester,"£38,000 - £45,000 per annum",Commercial Finance Analyst,/jobs/commercial-finance-analyst/51859405?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,London,Salary negotiable,Credit Analyst - Commodities,/jobs/credit-analyst-commodities/51451575?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Burton-on-Trent,"£45,000 - £50,000 per annum",Senior Cost Analyst,/jobs/senior-cost-analyst/52074953?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,London,"£45,000 per annum",BI Analyst,/jobs/bi-analyst/51993727?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Leicester,"£65,000 per annum",Senior Financial Analyst,/jobs/senior-financial-analyst/52206613?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Leicester,"£60,000 - £70,000 per annum",Senior Financial Analyst,/jobs/senior-financial-analyst/52228632?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Ruddington,Salary negotiable,Payroll Administrator,/jobs/payroll-administrator/52201783?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,East London,Competitive salary,Non Life Insurance Research Analyst - Hybrid,/jobs/non-life-insurance-research-analyst-hybrid/52123737?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Watford,"£35,620 per annum",Buying Assistant - Global Retailer,/jobs/buying-assistant-global-retailer/52044999?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Jarrow,"£30,000 - £35,000 per annum",Systems Analyst,/jobs/systems-analyst/52090348?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,London,"£30,000 - £39,000 per annum",Senior Revenue Analyst,/jobs/senior-revenue-analyst/52128536?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Lancashire,"£25,000 - £35,000 per annum",junior treasury analyst,/jobs/junior-treasury-analyst/52105570?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Colwick Industrial Estate,"£55,000 - £62,000 per annum",Identity and Access Management Analyst IAM,/jobs/identity-and-access-management-analyst-iam/52144107?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Reading,"£40,000 per annum",Senior ERP Support Analyst,/jobs/senior-erp-support-analyst/52122133?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Portishead,"£40,927 per annum",Business Analyst,/jobs/business-analyst/52099799?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Sheffield,"£45,000 - £55,000 per annum",Finance Analyst,/jobs/finance-analyst/52128020?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Gibraltar,Competitive salary,Business Analyst,/jobs/business-analyst/52197358?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
Permanent,full-time,Reading,Salary not specified,Finance Analyst,/jobs/finance-analyst/52142270?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D56
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Temporary,full-time,Manchester,£18.10 per hour,IT Data Analyst,/jobs/it-data-analyst/52212140?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,Bath,"£60,000 - £65,000 per annum",Business Analyst,/jobs/business-analyst/52122397?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,"Chorley, Nantwich","£40,000 - £50,000 per annum",Senior Web Analyst,/jobs/senior-web-analyst/52079308?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,"Richmond, Surrey","£45,000 - £50,000 per annum, inc benefits",Finance Analyst,/jobs/finance-analyst/52010620?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,West Midlands (Region),Competitive salary,EDI Analyst,/jobs/edi-analyst/52091131?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,Diss,"£30,000 - £45,000 per annum",Finance Analyst,/jobs/finance-analyst/52168876?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,Alfreton,"£27,000 - £35,000 per annum",PMO Analyst,/jobs/pmo-analyst/52216908?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Contract,full-time,London,£350 - £400 per day,Senior Test Analyst,/jobs/senior-test-analyst/52216679?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,London,"£75,000 - £85,000 per annum",Quantitative Analyst - Insurance,/jobs/quantitative-analyst-insurance/52130702?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Contract,full-time,Maidenhead,£21 - £22 per hour,Procurement Analyst,/jobs/procurement-analyst/52060434?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Contract,full-time,London,£22.85 per hour,Senior Fraud Analyst Contract,/jobs/senior-fraud-analyst-contract/52208358?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,"Chorley, Nantwich","£40,000 - £50,000 per annum",Senior Web Analyst,/jobs/senior-web-analyst/52079309?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,Cheshire,Salary negotiable,Performance & Impact Evaluation Analyst,/jobs/performance-impact-evaluation-analyst/52176833?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,Cheshire,Salary negotiable,Performance & Impact Evaluation Analyst,/jobs/performance-impact-evaluation-analyst/52176825?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,Hertfordshire,"£60,000 - £75,000 per annum",Senior FP&A Analyst,/jobs/senior-fp-a-analyst/52001636?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Contract,full-time,Crawley,"£45,000 - £50,000 per annum",Reward Analyst,/jobs/reward-analyst/52168530?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,Diss,Competitive salary,Finance Analyst,/jobs/finance-analyst/52073210?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,Leicester,"£65,000 per annum",Senior Financial Analyst,/jobs/senior-financial-analyst/52206613?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,Leicester,"£60,000 - £70,000 per annum",Senior Financial Analyst,/jobs/senior-financial-analyst/52228632?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Contract,full-time,Watford,£300 - £325 per day,SAP Test Analyst,/jobs/sap-test-analyst/52196446?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,Birmingham Business Park,"£35,000 - £38,000 per annum",Business Analyst,/jobs/business-analyst/52229858?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Temporary,full-time,Reading,£400 per day,FP&A Analyst - Hybrid,/jobs/fp-a-analyst-hybrid/52145720?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Contract,full-time,Bristol,£500 - £550 per day,Senior BA - Payments,/jobs/senior-ba-payments/52037267?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Contract,full-time,London,"£50,000 - £55,000 per annum",Sales Productivity Analyst,/jobs/sales-productivity-analyst/52153773?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,Milton Keynes,"£25,000 - £30,000 per annum",Junior Finance Analyst,/jobs/junior-finance-analyst/52154310?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
Permanent,full-time,Sheffield,"£45,000 - £55,000 per annum",Finance Analyst,/jobs/finance-analyst/52128020?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D57
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Temporary,full-time,Manchester,£18.10 per hour,IT Data Analyst,/jobs/it-data-analyst/52212140?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,Liverpool,"£39,136.65 per annum",BI Analyst,/jobs/bi-analyst/52110265?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,Harrow,"£40,000 - £65,000 per annum, negotiable",Senior Financial Analyst ,/jobs/senior-financial-analyst/51210025?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Temporary,full-time,Chertsey,£135.31 - £155.31 per day,Commercial Finance Analyst,/jobs/commercial-finance-analyst/52082232?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,Telford,"£45,000 - £55,000 per annum",Sustainability Analyst,/jobs/sustainability-analyst/52184380?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Contract,full-time or part-time,London,£550 - £600 per day,"Senior Governance, Risk and Compliance Analyst  GRC Analyst",/jobs/senior-governance-risk-and-compliance-analyst-grcanalyst/52157647?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,London,"£30,000 - £39,000 per annum",Senior Revenue Analyst,/jobs/senior-revenue-analyst/52135655?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Contract,full-time,Newton Abbot,Salary negotiable,Interim Finance Analyst,/jobs/interim-finance-analyst/52076613?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,Droylsden,"£23,000 - £28,000 per annum",Ecommerce Analyst ,/jobs/ecommerce-analyst/52086421?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Temporary,full-time,Gloucester,"£24,000 - £27,000 per annum",AP Analyst,/jobs/ap-analyst/52052248?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,Llanelli,"£24,200 per annum",Graduate Digital Forensic Analyst Fighting Real life Crime},/jobs/graduate-digital-forensic-analyst-fighting-real-life-crime/52188407?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,Stoke-on-Trent, Training Course,Graduate Digital Forensic Analyst Fighting Real life Crime},/jobs/graduate-digital-forensic-analyst-fighting-real-life-crime/52188390?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Temporary,full-time,St. Asaph,£21 - £22 per hour,HR Systems Analyst,/jobs/hr-systems-analyst/51994628?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Temporary,full-time,Birmingham,"£45,000 - £50,000 per annum",Interim Finance Analyst,/jobs/interim-finance-analyst/52168938?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Contract,full-time,City of London,"£55,000 - £75,000 per annum, pro-rata",Systems Analyst - MS Dynamics,/jobs/systems-analyst-ms-dynamics/52152168?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Temporary,full-time,Leeds,"£250 - £300 per day, inc benefits",Interim Commercial Finance Analyst,/jobs/interim-commercial-finance-analyst/52030093?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,Warwickshire,"£37,000 - £43,000 per annum",Procurement Excellence Analyst,/jobs/procurement-excellence-analyst/52062515?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,Portsmouth,"£50,000 - £70,000 per annum",Senior Principal Operational Analyst Consultant ,/jobs/senior-principal-operational-analyst-consultant/51257119?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,Winchester,"£40,000 - £70,000 per annum",Software Engineer Analyst ,/jobs/software-engineer-analyst/52119799?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,London,"£50,000 - £70,000 per annum, negotiable",Senior Analyst - Energy Transition,/jobs/senior-analyst-energy-transition/52142640?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Contract,full-time,Hertfordshire,£25 - £35 per hour,On-Boarding and risk management Analyst,/jobs/on-boarding-and-risk-management-analyst/52100576?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,South West London,"£35,000 - £45,000 per annum",Systems Accountant,/jobs/systems-accountant/52001487?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Temporary,full-time,Uxbridge,£15 - £21 per hour,Temporary Customs Analyst,/jobs/temporary-customs-analyst/52233702?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,Woking,"£30,000 per annum",Merchandising Analyst 90% remote,/jobs/merchandising-analyst-90-remote/52099333?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,Shepperton,"£30,000 - £32,000 per annum",Pricing Analyst- Freight ,/jobs/pricing-analyst-freight/52024906?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
Permanent,full-time,Coventry,"£35,000 - £40,000 per annum",Commercial Finance Analyst,/jobs/commercial-finance-analyst/52133527?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D58
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Temporary,full-time,Manchester,£18.10 per hour,IT Data Analyst,/jobs/it-data-analyst/52212140?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,Chorley,Salary negotiable,Software Test Analyst,/jobs/software-test-analyst/52052137?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,London,"£35,000 per annum",Asbestos Analyst,/jobs/asbestos-analyst/52176795?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,Telford,"£45,000 - £55,000 per annum",Sustainability Analyst,/jobs/sustainability-analyst/52184380?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,London,"£35,000 - £45,000 per annum",Compliance Analyst   ,/jobs/compliance-analyst/52082956?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,London,Salary negotiable,Systems Analyst,/jobs/systems-analyst/52180848?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,London,"£35,000 - £39,000 per annum",Senior Revenue Analyst,/jobs/senior-revenue-analyst/52009541?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,Wellingborough,"£35,000 - £40,000 per annum",Finance Analyst,/jobs/finance-analyst/52025934?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,Leeds,"£50,000 - £55,000 per annum",Commercial Finance Analyst,/jobs/commercial-finance-analyst/52089865?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,London,"£65,000 - £80,000 per annum, inc benefits",SDET,/jobs/sdet/52035983?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,Birmingham,"£40,000 - £50,000 per annum",Business Analyst - Change - Birmingham,/jobs/business-analyst-change-birmingham/52171789?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Temporary,full-time,Merseyside,£16.97 per hour,Business Analyst,/jobs/business-analyst/51987187?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Contract,full-time,Warrington,"£56,000 - £84,000 per annum",Finance Systems Business Analyst,/jobs/finance-systems-business-analyst/52115972?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Contract,full-time,Newton Abbot,Salary negotiable,Interim Finance Analyst,/jobs/interim-finance-analyst/52076613?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,Nottingham,"£30,000 - £40,000 per annum",Senior Finance Analyst,/jobs/senior-finance-analyst/52208374?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,Manchester,"£68,000 per annum",D365 BA - F&O / CE,/jobs/d365-ba-f-o-ce/52214385?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,Manchester,"£68,000 per annum",D365 Business Analyst,/jobs/d365-business-analyst/52222835?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,Sandbach,"£24,000 - £26,000 per annum",Graduate IT Analyst,/jobs/graduate-it-analyst/52010207?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
